dataset,optimizer,seed,target,reference,bar,evals_to_target,reached
banknote,pso,27,0.98,1.0,0.98,1,True
banknote,pso,28,0.9,1.0,0.9,1,True
banknote,pso,28,0.95,1.0,0.95,1,True
banknote,pso,28,0.98,1.0,0.98,1,True
banknote,pso,29,0.9,1.0,0.9,1,True
banknote,pso,29,0.95,1.0,0.95,1,True
banknote,pso,29,0.98,1.0,0.98,1,True
banknote,random,0,0.9,1.0,0.9,1,True
banknote,random,0,0.95,1.0,0.95,1,True
banknote,random,0,0.98,1.0,0.98,1,True
banknote,random,1,0.9,1.0,0.9,1,True
banknote,random,1,0.95,1.0,0.95,1,True
banknote,random,1,0.98,1.0,0.98,1,True
banknote,random,2,0.9,1.0,0.9,2,True
banknote,random,2,0.95,1.0,0.95,2,True
banknote,random,2,0.98,1.0,0.98,2,True
banknote,random,3,0.9,1.0,0.9,1,True
banknote,random,3,0.95,1.0,0.95,1,True
banknote,random,3,0.98,1.0,0.98,1,True
banknote,random,4,0.9,1.0,0.9,1,True
banknote,random,4,0.95,1.0,0.95,1,True
banknote,random,4,0.98,1.0,0.98,1,True
banknote,random,5,0.9,1.0,0.9,1,True
banknote,random,5,0.95,1.0,0.95,1,True
banknote,random,5,0.98,1.0,0.98,1,True
banknote,random,6,0.9,1.0,0.9,1,True
banknote,random,6,0.95,1.0,0.95,1,True
banknote,random,6,0.98,1.0,0.98,1,True
banknote,random,7,0.9,1.0,0.9,1,True
banknote,random,7,0.95,1.0,0.95,1,True
banknote,random,7,0.98,1.0,0.98,1,True
banknote,random,8,0.9,1.0,0.9,1,True
banknote,random,8,0.95,1.0,0.95,1,True
banknote,random,8,0.98,1.0,0.98,1,True
banknote,random,9,0.9,1.0,0.9,2,True
banknote,random,9,0.95,1.0,0.95,2,True
banknote,random,9,0.98,1.0,0.98,6,True
banknote,random,10,0.9,1.0,0.9,1,True
banknote,random,10,0.95,1.0,0.95,1,True
banknote,random,10,0.98,1.0,0.98,1,True
banknote,random,11,0.9,1.0,0.9,2,True
banknote,random,11,0.95,1.0,0.95,2,True
banknote,random,11,0.98,1.0,0.98,2,True
banknote,random,12,0.9,1.0,0.9,1,True
banknote,random,12,0.95,1.0,0.95,1,True
banknote,random,12,0.98,1.0,0.98,1,True
banknote,random,13,0.9,1.0,0.9,1,True
banknote,random,13,0.95,1.0,0.95,1,True
banknote,random,13,0.98,1.0,0.98,1,True
banknote,random,14,0.9,1.0,0.9,1,True
banknote,random,14,0.95,1.0,0.95,1,True
banknote,random,14,0.98,1.0,0.98,1,True
banknote,random,15,0.9,1.0,0.9,1,True
banknote,random,15,0.95,1.0,0.95,1,True
banknote,random,15,0.98,1.0,0.98,1,True
banknote,random,16,0.9,1.0,0.9,1,True
banknote,random,16,0.95,1.0,0.95,1,True
banknote,random,16,0.98,1.0,0.98,4,True
banknote,random,17,0.9,1.0,0.9,1,True
banknote,random,17,0.95,1.0,0.95,1,True
banknote,random,17,0.98,1.0,0.98,1,True
banknote,random,18,0.9,1.0,0.9,1,True
banknote,random,18,0.95,1.0,0.95,1,True
banknote,random,18,0.98,1.0,0.98,1,True
banknote,random,19,0.9,1.0,0.9,1,True
banknote,random,19,0.95,1.0,0.95,1,True
banknote,random,19,0.98,1.0,0.98,1,True
banknote,random,20,0.9,1.0,0.9,1,True
banknote,random,20,0.95,1.0,0.95,1,True
banknote,random,20,0.98,1.0,0.98,1,True
banknote,random,21,0.9,1.0,0.9,2,True
banknote,random,21,0.95,1.0,0.95,2,True
banknote,random,21,0.98,1.0,0.98,2,True
banknote,random,22,0.9,1.0,0.9,1,True
banknote,random,22,0.95,1.0,0.95,1,True
banknote,random,22,0.98,1.0,0.98,2,True
banknote,random,23,0.9,1.0,0.9,1,True
banknote,random,23,0.95,1.0,0.95,1,True
banknote,random,23,0.98,1.0,0.98,1,True
banknote,random,24,0.9,1.0,0.9,1,True
banknote,random,24,0.95,1.0,0.95,1,True
banknote,random,24,0.98,1.0,0.98,1,True
banknote,random,25,0.9,1.0,0.9,1,True
banknote,random,25,0.95,1.0,0.95,1,True
banknote,random,25,0.98,1.0,0.98,1,True
banknote,random,26,0.9,1.0,0.9,1,True
banknote,random,26,0.95,1.0,0.95,1,True
banknote,random,26,0.98,1.0,0.98,1,True
banknote,random,27,0.9,1.0,0.9,1,True
banknote,random,27,0.95,1.0,0.95,1,True
banknote,random,27,0.98,1.0,0.98,1,True
banknote,random,28,0.9,1.0,0.9,1,True
banknote,random,28,0.95,1.0,0.95,1,True
banknote,random,28,0.98,1.0,0.98,1,True
banknote,random,29,0.9,1.0,0.9,1,True
banknote,random,29,0.95,1.0,0.95,1,True
banknote,random,29,0.98,1.0,0.98,1,True
banknote,sa,0,0.9,1.0,0.9,1,True
banknote,sa,0,0.95,1.0,0.95,1,True
banknote,sa,0,0.98,1.0,0.98,1,True
banknote,sa,1,0.9,1.0,0.9,1,True
banknote,sa,1,0.95,1.0,0.95,1,True
banknote,sa,1,0.98,1.0,0.98,1,True
banknote,sa,2,0.9,1.0,0.9,6,True
banknote,sa,2,0.95,1.0,0.95,7,True
banknote,sa,2,0.98,1.0,0.98,18,True
banknote,sa,3,0.9,1.0,0.9,1,True
banknote,sa,3,0.95,1.0,0.95,1,True
banknote,sa,3,0.98,1.0,0.98,1,True
banknote,sa,4,0.9,1.0,0.9,1,True
banknote,sa,4,0.95,1.0,0.95,1,True
banknote,sa,4,0.98,1.0,0.98,1,True
banknote,sa,5,0.9,1.0,0.9,1,True
banknote,sa,5,0.95,1.0,0.95,1,True
banknote,sa,5,0.98,1.0,0.98,1,True
banknote,sa,6,0.9,1.0,0.9,1,True
banknote,sa,6,0.95,1.0,0.95,1,True
banknote,sa,6,0.98,1.0,0.98,1,True
banknote,sa,7,0.9,1.0,0.9,1,True
banknote,sa,7,0.95,1.0,0.95,1,True
banknote,sa,7,0.98,1.0,0.98,1,True
banknote,sa,8,0.9,1.0,0.9,1,True
banknote,sa,8,0.95,1.0,0.95,1,True
banknote,sa,8,0.98,1.0,0.98,1,True
banknote,sa,9,0.9,1.0,0.9,5,True
banknote,sa,9,0.95,1.0,0.95,5,True
banknote,sa,9,0.98,1.0,0.98,6,True
banknote,sa,10,0.9,1.0,0.9,1,True
banknote,sa,10,0.95,1.0,0.95,1,True
banknote,sa,10,0.98,1.0,0.98,1,True
banknote,sa,11,0.9,1.0,0.9,13,True
banknote,sa,11,0.95,1.0,0.95,13,True
banknote,sa,11,0.98,1.0,0.98,21,True
banknote,sa,12,0.9,1.0,0.9,1,True
banknote,sa,12,0.95,1.0,0.95,1,True
banknote,sa,12,0.98,1.0,0.98,1,True
banknote,sa,13,0.9,1.0,0.9,1,True
banknote,sa,13,0.95,1.0,0.95,1,True
banknote,sa,13,0.98,1.0,0.98,1,True
banknote,sa,14,0.9,1.0,0.9,1,True
banknote,sa,14,0.95,1.0,0.95,1,True
banknote,sa,14,0.98,1.0,0.98,1,True
banknote,sa,15,0.9,1.0,0.9,1,True
banknote,sa,15,0.95,1.0,0.95,1,True
banknote,sa,15,0.98,1.0,0.98,1,True
banknote,sa,16,0.9,1.0,0.9,1,True
banknote,sa,16,0.95,1.0,0.95,1,True
banknote,sa,16,0.98,1.0,0.98,10,True
banknote,sa,17,0.9,1.0,0.9,1,True
banknote,sa,17,0.95,1.0,0.95,1,True
banknote,sa,17,0.98,1.0,0.98,1,True
banknote,sa,18,0.9,1.0,0.9,1,True
banknote,sa,18,0.95,1.0,0.95,1,True
banknote,sa,18,0.98,1.0,0.98,1,True
banknote,sa,19,0.9,1.0,0.9,1,True
banknote,sa,19,0.95,1.0,0.95,1,True
banknote,sa,19,0.98,1.0,0.98,1,True
banknote,sa,20,0.9,1.0,0.9,1,True
banknote,sa,20,0.95,1.0,0.95,1,True
banknote,sa,20,0.98,1.0,0.98,1,True
banknote,sa,21,0.9,1.0,0.9,8,True
banknote,sa,21,0.95,1.0,0.95,13,True
banknote,sa,21,0.98,1.0,0.98,17,True
banknote,sa,22,0.9,1.0,0.9,1,True
banknote,sa,22,0.95,1.0,0.95,1,True
banknote,sa,22,0.98,1.0,0.98,11,True
banknote,sa,23,0.9,1.0,0.9,1,True
banknote,sa,23,0.95,1.0,0.95,1,True
banknote,sa,23,0.98,1.0,0.98,1,True
banknote,sa,24,0.9,1.0,0.9,1,True
banknote,sa,24,0.95,1.0,0.95,1,True
banknote,sa,24,0.98,1.0,0.98,1,True
banknote,sa,25,0.9,1.0,0.9,1,True
banknote,sa,25,0.95,1.0,0.95,1,True
banknote,sa,25,0.98,1.0,0.98,1,True
banknote,sa,26,0.9,1.0,0.9,1,True
banknote,sa,26,0.95,1.0,0.95,1,True
banknote,sa,26,0.98,1.0,0.98,1,True
banknote,sa,27,0.9,1.0,0.9,1,True
banknote,sa,27,0.95,1.0,0.95,1,True
banknote,sa,27,0.98,1.0,0.98,1,True
banknote,sa,28,0.9,1.0,0.9,1,True
banknote,sa,28,0.95,1.0,0.95,1,True
banknote,sa,28,0.98,1.0,0.98,1,True
banknote,sa,29,0.9,1.0,0.9,1,True
banknote,sa,29,0.95,1.0,0.95,1,True
banknote,sa,29,0.98,1.0,0.98,1,True
banknote,sh,0,0.9,1.0,0.9,1,True
banknote,sh,0,0.95,1.0,0.95,1,True
banknote,sh,0,0.98,1.0,0.98,1,True
banknote,sh,1,0.9,1.0,0.9,1,True
banknote,sh,1,0.95,1.0,0.95,1,True
banknote,sh,1,0.98,1.0,0.98,4,True
banknote,sh,2,0.9,1.0,0.9,1,True
banknote,sh,2,0.95,1.0,0.95,1,True
banknote,sh,2,0.98,1.0,0.98,1,True
banknote,sh,3,0.9,1.0,0.9,1,True
banknote,sh,3,0.95,1.0,0.95,1,True
banknote,sh,3,0.98,1.0,0.98,4,True
banknote,sh,4,0.9,1.0,0.9,1,True
banknote,sh,4,0.95,1.0,0.95,1,True
banknote,sh,4,0.98,1.0,0.98,1,True
banknote,sh,5,0.9,1.0,0.9,1,True
banknote,sh,5,0.95,1.0,0.95,2,True
banknote,sh,5,0.98,1.0,0.98,4,True
banknote,sh,6,0.9,1.0,0.9,1,True
banknote,sh,6,0.95,1.0,0.95,1,True
banknote,sh,6,0.98,1.0,0.98,4,True
banknote,sh,7,0.9,1.0,0.9,1,True
banknote,sh,7,0.95,1.0,0.95,1,True
banknote,sh,7,0.98,1.0,0.98,1,True
banknote,sh,8,0.9,1.0,0.9,1,True
banknote,sh,8,0.95,1.0,0.95,1,True
banknote,sh,8,0.98,1.0,0.98,1,True
banknote,sh,9,0.9,1.0,0.9,1,True
banknote,sh,9,0.95,1.0,0.95,1,True
banknote,sh,9,0.98,1.0,0.98,4,True
banknote,sh,10,0.9,1.0,0.9,1,True
banknote,sh,10,0.95,1.0,0.95,1,True
banknote,sh,10,0.98,1.0,0.98,1,True
banknote,sh,11,0.9,1.0,0.9,1,True
banknote,sh,11,0.95,1.0,0.95,1,True
banknote,sh,11,0.98,1.0,0.98,1,True
banknote,sh,12,0.9,1.0,0.9,1,True
banknote,sh,12,0.95,1.0,0.95,1,True
banknote,sh,12,0.98,1.0,0.98,1,True
banknote,sh,13,0.9,1.0,0.9,1,True
banknote,sh,13,0.95,1.0,0.95,1,True
banknote,sh,13,0.98,1.0,0.98,4,True
banknote,sh,14,0.9,1.0,0.9,1,True
banknote,sh,14,0.95,1.0,0.95,1,True
banknote,sh,14,0.98,1.0,0.98,1,True
banknote,sh,15,0.9,1.0,0.9,1,True
banknote,sh,15,0.95,1.0,0.95,1,True
banknote,sh,15,0.98,1.0,0.98,1,True
banknote,sh,16,0.9,1.0,0.9,1,True
banknote,sh,16,0.95,1.0,0.95,1,True
banknote,sh,16,0.98,1.0,0.98,1,True
banknote,sh,17,0.9,1.0,0.9,1,True
banknote,sh,17,0.95,1.0,0.95,1,True
banknote,sh,17,0.98,1.0,0.98,1,True
banknote,sh,18,0.9,1.0,0.9,1,True
banknote,sh,18,0.95,1.0,0.95,1,True
banknote,sh,18,0.98,1.0,0.98,4,True
banknote,sh,19,0.9,1.0,0.9,1,True
banknote,sh,19,0.95,1.0,0.95,1,True
banknote,sh,19,0.98,1.0,0.98,4,True
banknote,sh,20,0.9,1.0,0.9,1,True
banknote,sh,20,0.95,1.0,0.95,1,True
banknote,sh,20,0.98,1.0,0.98,3,True
banknote,sh,21,0.9,1.0,0.9,1,True
banknote,sh,21,0.95,1.0,0.95,1,True
banknote,sh,21,0.98,1.0,0.98,4,True
banknote,sh,22,0.9,1.0,0.9,1,True
banknote,sh,22,0.95,1.0,0.95,1,True
banknote,sh,22,0.98,1.0,0.98,5,True
banknote,sh,23,0.9,1.0,0.9,1,True
banknote,sh,23,0.95,1.0,0.95,1,True
banknote,sh,23,0.98,1.0,0.98,1,True
banknote,sh,24,0.9,1.0,0.9,1,True
banknote,sh,24,0.95,1.0,0.95,1,True
banknote,sh,24,0.98,1.0,0.98,1,True
banknote,sh,25,0.9,1.0,0.9,1,True
banknote,sh,25,0.95,1.0,0.95,1,True
banknote,sh,25,0.98,1.0,0.98,1,True
banknote,sh,26,0.9,1.0,0.9,1,True
banknote,sh,26,0.95,1.0,0.95,1,True
banknote,sh,26,0.98,1.0,0.98,4,True
banknote,sh,27,0.9,1.0,0.9,1,True
banknote,sh,27,0.95,1.0,0.95,1,True
banknote,sh,27,0.98,1.0,0.98,1,True
banknote,sh,28,0.9,1.0,0.9,1,True
banknote,sh,28,0.95,1.0,0.95,1,True
banknote,sh,28,0.98,1.0,0.98,1,True
banknote,sh,29,0.9,1.0,0.9,1,True
banknote,sh,29,0.95,1.0,0.95,1,True
banknote,sh,29,0.98,1.0,0.98,1,True
breast-w,bo_tpe,0,0.9,1.0,0.9,1,True
breast-w,bo_tpe,0,0.95,1.0,0.95,2,True
breast-w,bo_tpe,0,0.98,1.0,0.98,101,False
breast-w,bo_tpe,1,0.9,1.0,0.9,1,True
breast-w,bo_tpe,1,0.95,1.0,0.95,1,True
breast-w,bo_tpe,1,0.98,1.0,0.98,101,False
breast-w,bo_tpe,2,0.9,1.0,0.9,1,True
breast-w,bo_tpe,2,0.95,1.0,0.95,2,True
breast-w,bo_tpe,2,0.98,1.0,0.98,101,False
breast-w,bo_tpe,3,0.9,1.0,0.9,1,True
breast-w,bo_tpe,3,0.95,1.0,0.95,1,True
breast-w,bo_tpe,3,0.98,1.0,0.98,28,True
breast-w,bo_tpe,4,0.9,1.0,0.9,1,True
breast-w,bo_tpe,4,0.95,1.0,0.95,2,True
breast-w,bo_tpe,4,0.98,1.0,0.98,101,False
breast-w,bo_tpe,5,0.9,1.0,0.9,1,True
breast-w,bo_tpe,5,0.95,1.0,0.95,7,True
breast-w,bo_tpe,5,0.98,1.0,0.98,101,False
breast-w,bo_tpe,6,0.9,1.0,0.9,1,True
breast-w,bo_tpe,6,0.95,1.0,0.95,1,True
breast-w,bo_tpe,6,0.98,1.0,0.98,101,False
breast-w,bo_tpe,7,0.9,1.0,0.9,1,True
breast-w,bo_tpe,7,0.95,1.0,0.95,2,True
breast-w,bo_tpe,7,0.98,1.0,0.98,101,False
breast-w,bo_tpe,8,0.9,1.0,0.9,1,True
breast-w,bo_tpe,8,0.95,1.0,0.95,2,True
breast-w,bo_tpe,8,0.98,1.0,0.98,101,False
breast-w,bo_tpe,9,0.9,1.0,0.9,1,True
breast-w,bo_tpe,9,0.95,1.0,0.95,1,True
breast-w,bo_tpe,9,0.98,1.0,0.98,101,False
breast-w,bo_tpe,10,0.9,1.0,0.9,1,True
breast-w,bo_tpe,10,0.95,1.0,0.95,1,True
breast-w,bo_tpe,10,0.98,1.0,0.98,101,False
breast-w,bo_tpe,11,0.9,1.0,0.9,2,True
breast-w,bo_tpe,11,0.95,1.0,0.95,2,True
breast-w,bo_tpe,11,0.98,1.0,0.98,101,False
breast-w,bo_tpe,12,0.9,1.0,0.9,1,True
breast-w,bo_tpe,12,0.95,1.0,0.95,1,True
breast-w,bo_tpe,12,0.98,1.0,0.98,101,False
breast-w,bo_tpe,13,0.9,1.0,0.9,1,True
breast-w,bo_tpe,13,0.95,1.0,0.95,1,True
breast-w,bo_tpe,13,0.98,1.0,0.98,101,False
breast-w,bo_tpe,14,0.9,1.0,0.9,1,True
breast-w,bo_tpe,14,0.95,1.0,0.95,2,True
breast-w,bo_tpe,14,0.98,1.0,0.98,101,False
breast-w,bo_tpe,15,0.9,1.0,0.9,1,True
breast-w,bo_tpe,15,0.95,1.0,0.95,1,True
breast-w,bo_tpe,15,0.98,1.0,0.98,101,False
breast-w,bo_tpe,16,0.9,1.0,0.9,1,True
breast-w,bo_tpe,16,0.95,1.0,0.95,1,True
breast-w,bo_tpe,16,0.98,1.0,0.98,101,False
breast-w,bo_tpe,17,0.9,1.0,0.9,1,True
breast-w,bo_tpe,17,0.95,1.0,0.95,1,True
breast-w,bo_tpe,17,0.98,1.0,0.98,101,False
breast-w,bo_tpe,18,0.9,1.0,0.9,1,True
breast-w,bo_tpe,18,0.95,1.0,0.95,2,True
breast-w,bo_tpe,18,0.98,1.0,0.98,101,False
breast-w,bo_tpe,19,0.9,1.0,0.9,1,True
breast-w,bo_tpe,19,0.95,1.0,0.95,4,True
breast-w,bo_tpe,19,0.98,1.0,0.98,101,False
breast-w,bo_tpe,20,0.9,1.0,0.9,1,True
breast-w,bo_tpe,20,0.95,1.0,0.95,2,True
breast-w,bo_tpe,20,0.98,1.0,0.98,101,False
breast-w,bo_tpe,21,0.9,1.0,0.9,2,True
breast-w,bo_tpe,21,0.95,1.0,0.95,2,True
breast-w,bo_tpe,21,0.98,1.0,0.98,101,False
breast-w,bo_tpe,22,0.9,1.0,0.9,1,True
breast-w,bo_tpe,22,0.95,1.0,0.95,1,True
breast-w,bo_tpe,22,0.98,1.0,0.98,101,False
breast-w,bo_tpe,23,0.9,1.0,0.9,1,True
breast-w,bo_tpe,23,0.95,1.0,0.95,2,True
breast-w,bo_tpe,23,0.98,1.0,0.98,101,False
breast-w,bo_tpe,24,0.9,1.0,0.9,1,True
breast-w,bo_tpe,24,0.95,1.0,0.95,2,True
breast-w,bo_tpe,24,0.98,1.0,0.98,101,False
breast-w,bo_tpe,25,0.9,1.0,0.9,1,True
breast-w,bo_tpe,25,0.95,1.0,0.95,3,True
breast-w,bo_tpe,25,0.98,1.0,0.98,101,False
breast-w,bo_tpe,26,0.9,1.0,0.9,1,True
breast-w,bo_tpe,26,0.95,1.0,0.95,1,True
breast-w,bo_tpe,26,0.98,1.0,0.98,101,False
breast-w,bo_tpe,27,0.9,1.0,0.9,1,True
breast-w,bo_tpe,27,0.95,1.0,0.95,1,True
breast-w,bo_tpe,27,0.98,1.0,0.98,101,False
breast-w,bo_tpe,28,0.9,1.0,0.9,1,True
breast-w,bo_tpe,28,0.95,1.0,0.95,2,True
breast-w,bo_tpe,28,0.98,1.0,0.98,101,False
breast-w,bo_tpe,29,0.9,1.0,0.9,1,True
breast-w,bo_tpe,29,0.95,1.0,0.95,1,True
breast-w,bo_tpe,29,0.98,1.0,0.98,101,False
breast-w,cuckoo,0,0.9,1.0,0.9,1,True
breast-w,cuckoo,0,0.95,1.0,0.95,2,True
breast-w,cuckoo,0,0.98,1.0,0.98,101,False
breast-w,cuckoo,1,0.9,1.0,0.9,1,True
breast-w,cuckoo,1,0.95,1.0,0.95,1,True
breast-w,cuckoo,1,0.98,1.0,0.98,101,False
breast-w,cuckoo,2,0.9,1.0,0.9,1,True
breast-w,cuckoo,2,0.95,1.0,0.95,2,True
breast-w,cuckoo,2,0.98,1.0,0.98,101,False
breast-w,cuckoo,3,0.9,1.0,0.9,1,True
breast-w,cuckoo,3,0.95,1.0,0.95,1,True
breast-w,cuckoo,3,0.98,1.0,0.98,101,False
breast-w,cuckoo,4,0.9,1.0,0.9,1,True
breast-w,cuckoo,4,0.95,1.0,0.95,2,True
breast-w,cuckoo,4,0.98,1.0,0.98,101,False
breast-w,cuckoo,5,0.9,1.0,0.9,1,True
breast-w,cuckoo,5,0.95,1.0,0.95,7,True
breast-w,cuckoo,5,0.98,1.0,0.98,101,False
breast-w,cuckoo,6,0.9,1.0,0.9,1,True
breast-w,cuckoo,6,0.95,1.0,0.95,1,True
breast-w,cuckoo,6,0.98,1.0,0.98,101,False
breast-w,cuckoo,7,0.9,1.0,0.9,1,True
breast-w,cuckoo,7,0.95,1.0,0.95,2,True
breast-w,cuckoo,7,0.98,1.0,0.98,101,False
breast-w,cuckoo,8,0.9,1.0,0.9,1,True
breast-w,cuckoo,8,0.95,1.0,0.95,2,True
breast-w,cuckoo,8,0.98,1.0,0.98,101,False
breast-w,cuckoo,9,0.9,1.0,0.9,1,True
breast-w,cuckoo,9,0.95,1.0,0.95,1,True
breast-w,cuckoo,9,0.98,1.0,0.98,101,False
breast-w,cuckoo,10,0.9,1.0,0.9,1,True
breast-w,cuckoo,10,0.95,1.0,0.95,1,True
breast-w,cuckoo,10,0.98,1.0,0.98,101,False
breast-w,cuckoo,11,0.9,1.0,0.9,2,True
breast-w,cuckoo,11,0.95,1.0,0.95,2,True
breast-w,cuckoo,11,0.98,1.0,0.98,101,False
breast-w,cuckoo,12,0.9,1.0,0.9,1,True
breast-w,cuckoo,12,0.95,1.0,0.95,1,True
breast-w,cuckoo,12,0.98,1.0,0.98,101,False
breast-w,cuckoo,13,0.9,1.0,0.9,1,True
breast-w,cuckoo,13,0.95,1.0,0.95,1,True
breast-w,cuckoo,13,0.98,1.0,0.98,101,False
breast-w,cuckoo,14,0.9,1.0,0.9,1,True
breast-w,cuckoo,14,0.95,1.0,0.95,2,True
breast-w,cuckoo,14,0.98,1.0,0.98,101,False
breast-w,cuckoo,15,0.9,1.0,0.9,1,True
breast-w,cuckoo,15,0.95,1.0,0.95,1,True
breast-w,cuckoo,15,0.98,1.0,0.98,101,False
breast-w,cuckoo,16,0.9,1.0,0.9,1,True
breast-w,cuckoo,16,0.95,1.0,0.95,1,True
breast-w,cuckoo,16,0.98,1.0,0.98,101,False
breast-w,cuckoo,17,0.9,1.0,0.9,1,True
breast-w,cuckoo,17,0.95,1.0,0.95,1,True
breast-w,cuckoo,17,0.98,1.0,0.98,101,False
breast-w,cuckoo,18,0.9,1.0,0.9,1,True
breast-w,cuckoo,18,0.95,1.0,0.95,2,True
breast-w,cuckoo,18,0.98,1.0,0.98,101,False
breast-w,cuckoo,19,0.9,1.0,0.9,1,True
breast-w,cuckoo,19,0.95,1.0,0.95,4,True
breast-w,cuckoo,19,0.98,1.0,0.98,101,False
breast-w,cuckoo,20,0.9,1.0,0.9,1,True
breast-w,cuckoo,20,0.95,1.0,0.95,2,True
breast-w,cuckoo,20,0.98,1.0,0.98,101,False
breast-w,cuckoo,21,0.9,1.0,0.9,2,True
breast-w,cuckoo,21,0.95,1.0,0.95,2,True
breast-w,cuckoo,21,0.98,1.0,0.98,101,False
breast-w,cuckoo,22,0.9,1.0,0.9,1,True
breast-w,cuckoo,22,0.95,1.0,0.95,1,True
breast-w,cuckoo,22,0.98,1.0,0.98,101,False
breast-w,cuckoo,23,0.9,1.0,0.9,1,True
breast-w,cuckoo,23,0.95,1.0,0.95,2,True
breast-w,cuckoo,23,0.98,1.0,0.98,101,False
breast-w,cuckoo,24,0.9,1.0,0.9,1,True
breast-w,cuckoo,24,0.95,1.0,0.95,2,True
breast-w,cuckoo,24,0.98,1.0,0.98,101,False
breast-w,cuckoo,25,0.9,1.0,0.9,1,True
breast-w,cuckoo,25,0.95,1.0,0.95,3,True
breast-w,cuckoo,25,0.98,1.0,0.98,101,False
breast-w,cuckoo,26,0.9,1.0,0.9,1,True
breast-w,cuckoo,26,0.95,1.0,0.95,1,True
breast-w,cuckoo,26,0.98,1.0,0.98,101,False
breast-w,cuckoo,27,0.9,1.0,0.9,1,True
breast-w,cuckoo,27,0.95,1.0,0.95,1,True
breast-w,cuckoo,27,0.98,1.0,0.98,101,False
breast-w,cuckoo,28,0.9,1.0,0.9,1,True
breast-w,cuckoo,28,0.95,1.0,0.95,2,True
breast-w,cuckoo,28,0.98,1.0,0.98,101,False
breast-w,cuckoo,29,0.9,1.0,0.9,1,True
breast-w,cuckoo,29,0.95,1.0,0.95,1,True
breast-w,cuckoo,29,0.98,1.0,0.98,101,False
breast-w,de,0,0.9,1.0,0.9,1,True
breast-w,de,0,0.95,1.0,0.95,1,True
breast-w,de,0,0.98,1.0,0.98,101,False
breast-w,de,1,0.9,1.0,0.9,1,True
breast-w,de,1,0.95,1.0,0.95,3,True
breast-w,de,1,0.98,1.0,0.98,101,False
breast-w,de,2,0.9,1.0,0.9,1,True
breast-w,de,2,0.95,1.0,0.95,1,True
breast-w,de,2,0.98,1.0,0.98,101,False
breast-w,de,3,0.9,1.0,0.9,2,True
breast-w,de,3,0.95,1.0,0.95,3,True
breast-w,de,3,0.98,1.0,0.98,101,False
breast-w,de,4,0.9,1.0,0.9,1,True
breast-w,de,4,0.95,1.0,0.95,2,True
breast-w,de,4,0.98,1.0,0.98,101,False
breast-w,de,5,0.9,1.0,0.9,1,True
breast-w,de,5,0.95,1.0,0.95,1,True
breast-w,de,5,0.98,1.0,0.98,101,False
breast-w,de,6,0.9,1.0,0.9,1,True
breast-w,de,6,0.95,1.0,0.95,1,True
breast-w,de,6,0.98,1.0,0.98,101,False
breast-w,de,7,0.9,1.0,0.9,1,True
breast-w,de,7,0.95,1.0,0.95,2,True
breast-w,de,7,0.98,1.0,0.98,101,False
breast-w,de,8,0.9,1.0,0.9,2,True
breast-w,de,8,0.95,1.0,0.95,2,True
breast-w,de,8,0.98,1.0,0.98,101,False
breast-w,de,9,0.9,1.0,0.9,1,True
breast-w,de,9,0.95,1.0,0.95,1,True
breast-w,de,9,0.98,1.0,0.98,101,False
breast-w,de,10,0.9,1.0,0.9,1,True
breast-w,de,10,0.95,1.0,0.95,1,True
breast-w,de,10,0.98,1.0,0.98,101,False
breast-w,de,11,0.9,1.0,0.9,1,True
breast-w,de,11,0.95,1.0,0.95,1,True
breast-w,de,11,0.98,1.0,0.98,101,False
breast-w,de,12,0.9,1.0,0.9,1,True
breast-w,de,12,0.95,1.0,0.95,3,True
breast-w,de,12,0.98,1.0,0.98,101,False
breast-w,de,13,0.9,1.0,0.9,1,True
breast-w,de,13,0.95,1.0,0.95,2,True
breast-w,de,13,0.98,1.0,0.98,101,False
breast-w,de,14,0.9,1.0,0.9,1,True
breast-w,de,14,0.95,1.0,0.95,1,True
breast-w,de,14,0.98,1.0,0.98,101,False
breast-w,de,15,0.9,1.0,0.9,1,True
breast-w,de,15,0.95,1.0,0.95,3,True
breast-w,de,15,0.98,1.0,0.98,101,False
breast-w,de,16,0.9,1.0,0.9,1,True
breast-w,de,16,0.95,1.0,0.95,1,True
breast-w,de,16,0.98,1.0,0.98,101,False
breast-w,de,17,0.9,1.0,0.9,1,True
breast-w,de,17,0.95,1.0,0.95,1,True
breast-w,de,17,0.98,1.0,0.98,101,False
breast-w,de,18,0.9,1.0,0.9,1,True
breast-w,de,18,0.95,1.0,0.95,5,True
breast-w,de,18,0.98,1.0,0.98,101,False
breast-w,de,19,0.9,1.0,0.9,1,True
breast-w,de,19,0.95,1.0,0.95,3,True
breast-w,de,19,0.98,1.0,0.98,101,False
breast-w,de,20,0.9,1.0,0.9,1,True
breast-w,de,20,0.95,1.0,0.95,1,True
breast-w,de,20,0.98,1.0,0.98,101,False
breast-w,de,21,0.9,1.0,0.9,1,True
breast-w,de,21,0.95,1.0,0.95,2,True
breast-w,de,21,0.98,1.0,0.98,101,False
breast-w,de,22,0.9,1.0,0.9,1,True
breast-w,de,22,0.95,1.0,0.95,1,True
breast-w,de,22,0.98,1.0,0.98,101,False
breast-w,de,23,0.9,1.0,0.9,1,True
breast-w,de,23,0.95,1.0,0.95,1,True
breast-w,de,23,0.98,1.0,0.98,101,False
breast-w,de,24,0.9,1.0,0.9,1,True
