dataset,optimizer,seed,cv_best,test_acc,best_log2C,best_log2gamma,time_sec,evals_to_99pct,n_evals_used
ozone-8hr,sa,2,0.9457386121753938,0.9428007889546351,7.8167499084141525,-10.373709053578581,31.053059577941895,1,100
ozone-8hr,sa,3,0.9482004500395306,0.9428007889546351,10.426488342727554,-11.823397366137991,43.9212806224823,1,100
ozone-8hr,sa,4,0.9452411360457337,0.9506903353057199,4.060251339936899,-7.829188863141005,66.54887104034424,1,100
ozone-8hr,sa,5,0.9462251413975553,0.9388560157790927,1.2973433112261892,-5.48728354889119,84.67389965057373,1,100
ozone-8hr,sa,6,0.9437645198564738,0.9487179487179487,3.1387008946496437,-6.409798776450563,44.76351976394653,3,100
ozone-8hr,sa,7,0.9472103630724321,0.9447731755424064,2.804305727481696,-6.668798293374197,37.829482078552246,6,100
ozone-8hr,sa,8,0.9472200936568752,0.9408284023668639,3.187524722378053,-7.400781412601818,64.94615888595581,20,100
ozone-8hr,sa,9,0.9427707839202093,0.9585798816568047,4.873036882664967,-9.006408497318763,50.91060543060303,1,100
ozone-8hr,sa,10,0.9457361795292829,0.9447731755424064,2.3078072049588876,-6.354260695313362,56.58965849876404,1,100
ozone-8hr,sa,11,0.9452423523687893,0.9506903353057199,2.244126191919245,-5.7180460303499325,33.05859994888306,1,100
ozone-8hr,sa,12,0.9447497415313506,0.9270216962524654,15.0,-13.847396173423583,46.1330509185791,1,100
ozone-8hr,sa,13,0.9467262664963816,0.9408284023668639,1.8787796920365163,-5.879076176401929,45.37443566322327,9,100
ozone-8hr,sa,14,0.9417855622453324,0.9487179487179487,1.5821528912776697,-6.327796198388184,42.46486496925354,1,100
ozone-8hr,sa,15,0.9447485252082954,0.9447731755424064,1.7378534329317172,-5.406473800657588,52.8374080657959,1,100
ozone-8hr,sa,16,0.9487003588153013,0.9388560157790927,3.1365560741227965,-6.114176189246363,68.94146251678467,25,100
ozone-8hr,sa,17,0.9472115793954874,0.9428007889546351,0.8933000537421947,-5.4494383991047055,85.62656211853027,1,100
ozone-8hr,sa,18,0.9506683695189443,0.9191321499013807,8.773567552491869,-4.96147137426809,79.23592638969421,2,100
ozone-8hr,sa,19,0.9447460925621846,0.9388560157790927,5.20612960142305,-4.513866385059642,58.086644411087036,1,100
ozone-8hr,sa,20,0.9452411360457337,0.9585798816568047,2.587574012461856,-6.393522940533508,75.65962433815002,1,100
ozone-8hr,sa,21,0.9432719090190356,0.9487179487179487,4.638038748789165,-7.404933109538174,72.69854950904846,1,100
ozone-8hr,sa,22,0.9427720002432645,0.9546351084812623,1.6941614391993376,-4.802236586996322,65.19417190551758,1,100
ozone-8hr,sa,23,0.9491868880374629,0.9428007889546351,1.7258397950860693,-5.258959775732837,84.29996228218079,51,100
ozone-8hr,sa,24,0.9422769567597153,0.9408284023668639,13.195060078804817,-4.317713481019034,61.50774598121643,1,100
ozone-8hr,sa,25,0.9452411360457337,0.9546351084812623,1.1942271796759663,-5.534195779374793,58.04863166809082,1,100
ozone-8hr,sa,26,0.9477114881712583,0.9349112426035503,2.6380573642601766,-4.969028821103322,70.0065507888794,1,100
ozone-8hr,sa,27,0.9413002493462266,0.9467455621301775,15.0,-3.6140376034459685,83.4438362121582,1,100
ozone-8hr,sa,28,0.9447473088852398,0.9487179487179487,0.9322649523247577,-5.199089463998794,76.62662768363953,1,100
ozone-8hr,sa,29,0.9447448762391291,0.9388560157790927,0.46639608053422776,-4.217644707390998,71.00033617019653,2,100
